,SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
227,CC1=CC=NC2=CC=CC=C12,4.242037037,1.076388889,4.242037037,1.076388889,0.551905504,143.189,134.117,143.0734993,54,0,0.070410469,-0.25624612,0.25624612,0.070410469,1.090909091,1.909090909,2.727272727,14.6403104,10.12598433,1.929201873,-1.97439404,2.133959382,-1.793919629,5.808555929,1.368804203,2.913161164,374.0344904,7.681798276,6.411315211,6.411315211,5.377010098,3.681164425,3.681164425,2.64499907,2.64499907,1.867046543,1.867046543,1.238826349,1.238826349,-1.37,505.7637346,6.347187817,2.347314164,0.984458138,65.69765775,0,0,0,0,0,0,4.983978521,0,0,0,18.19910121,24.61992283,11.58306779,5.516700718,0,10.90292493,0,4.983978521,0,6.9237372,0,42.09213041,0,0,0,0,0,0,4.983978521,0,6.9237372,5.563451492,36.52867891,0,10.90292493,0,12.89,0,0,0,0,0,5.516700718,10.94967571,0,30.46231185,17.97408279,0,0,0,4.242037037,1.24537037,2.363981481,0,10.2025,1.844907407,2.101203704,0,0.1,11,0,1,0,0,0,1,1,2,1,0,1,0,0,0,0,2,2.54322,46.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
228,CC1=C(C=C(C=C1)C(C)C)O,9.348981481,0.399259259,9.348981481,0.399259259,0.652274036,150.221,136.109,150.1044651,60,0,0.118265216,-0.507676482,0.507676482,0.118265216,1.272727273,1.909090909,2.363636364,16.25532166,10.01500678,2.004553138,-2.058843813,2.218637289,-1.863031,5.358348771,0.469623566,3.051645449,251.0497318,8.43072142,7.256614672,7.256614672,5.109060905,3.905016342,3.905016342,3.200624552,3.200624552,1.899859284,1.899859284,0.985539029,0.985539029,-0.98,271.8125711,8.119800399,2.951611861,1.732031309,67.68540533,5.106527395,5.749511833,0,0,0,0,0,0,0,0,25.98020854,30.0349133,0,0,5.106527395,0,0,0,0,26.68911765,0,29.32600419,0,5.749511833,0,0,5.749511833,0,5.106527395,0,6.9237372,30.89228343,18.19910121,0,0,0,20.23,0,5.106527395,0,0,11.66741788,5.563451492,5.563451492,0,19.05647134,19.91384147,0,0,0,0,9.348981481,2.127314815,0.886759259,5.837685185,0,6.132592593,0,0.4,11,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,2.82402,46.9328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,C1CCCC(=O)CC1,10.68305556,0.474537037,10.68305556,0.474537037,0.437337086,112.172,100.076,112.088815,46,0,0.132411324,-0.299717909,0.299717909,0.132411324,0.875,1.375,1.875,16.13783367,10.18463267,2.044561436,-1.86582569,2.122695471,-1.912654103,5.779150634,-0.118410988,2.266696515,76.38761556,5.819990956,5.150888978,5.150888978,3.89384685,3.411230926,3.411230926,2.452888697,2.452888697,1.661230926,1.661230926,1.122890958,1.122890958,-0.33,85.39865213,5.800378096,2.852684594,1.645048191,50.08459466,0,5.783244946,0,0,0,0,4.794537184,0,0,0,12.84164325,12.84164325,12.84164325,0,4.794537184,5.783244946,0,0,0,38.52492974,0,0,0,0,0,0,0,0,5.783244946,4.794537184,0,38.52492974,0,0,0,0,17.07,0,4.794537184,0,0,5.783244946,25.68328649,12.84164325,0,0,0,0,0,0,10.68305556,0,0,0.474537037,0,6.509074074,0,0,0.857142857,8,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1.9097,32.709,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,CC(C)CC(=O)O,9.809722222,-0.712962963,9.809722222,0.275462963,0.566818917,102.133,92.053,102.0680796,42,0,0.30310055,-0.481223064,0.481223064,0.30310055,1.714285714,2.142857143,2.142857143,16.36519457,10.14230095,1.979268759,-1.938278132,1.960312636,-1.986545637,5.663223312,-0.137317598,3.126006652,66.48040588,5.86180732,4.639918936,4.639918936,3.125897658,2.344233162,2.344233162,1.991709539,1.991709539,0.582868717,0.582868717,0.349240853,0.349240853,-0.53,19.09358393,6.47,2.61092148,5.47,43.15477534,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,13.8474744,5.917906046,6.420821623,0,9.901064579,5.969305288,0,0,5.917906046,20.26829602,0,0,0,0,0,0,0,0,11.07583268,4.794537184,5.917906046,20.26829602,0,0,0,0,37.3,5.969305288,4.794537184,0,12.33872767,0,0,0,0,13.8474744,0,5.106527395,0,0,9.809722222,8.083888889,0,-0.4375,0,0.277777778,3.766111111,0,0.8,7,1,2,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1.1171,27.0908,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,CSCCCO,8.184027778,0.334166667,8.184027778,0.334166667,0.53518915,106.19,96.11,106.0452359,38,0,0.043839261,-0.396345161,0.396345161,0.043839261,1.666666667,2.333333333,2.5,32.16636253,10.53668054,1.75885851,-1.857551256,1.915826654,-1.820204144,7.980938233,0.296110741,2.339092315,19.509775,4.828427125,3.97678223,4.79327881,2.914213562,2.013151191,3.406998041,1.069959468,2.055558028,0.506575596,1.203499021,0.20888729,0.626661869,0.31,20.98630086,6.31,5.31,4.31,42.75142115,5.106527395,0,0,0,0,0,0,0,11.76188495,0,0,18.42944441,6.606881965,0,5.106527395,11.76188495,0,0,0,6.420821623,18.61550475,0,0,0,0,0,0,11.76188495,23.72203215,0,0,6.420821623,0,0,0,0,20.23,0,0,0,0,6.606881965,12.17367523,0,11.76188495,6.255769184,0,5.106527395,0,1.766203704,0,8.184027778,0,1.079861111,0,2.969074074,0.334166667,0,1,6,1,1,0,0,0,0,0,0,2,1,2,3,0,0,0,0,0.7318,30.0848,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
232,CC1=CC=CC=C1C=O,10.22731481,0.775462963,10.22731481,0.775462963,0.516363515,120.151,112.087,120.0575149,46,0,0.149815095,-0.29788554,0.29788554,0.149815095,1.333333333,2,2.444444444,16.12895342,10.12551739,1.895397835,-1.919833387,2.01514468,-1.817255175,5.762793833,0.111786356,3.14797913,215.5625496,6.690234444,5.294999636,5.294999636,4.342535255,2.851727664,2.851727664,1.974439146,1.974439146,1.315428327,1.315428327,0.719017623,0.719017623,-1.11,130.6510251,6.016742712,2.443752552,1.165395216,54.32280945,0,6.286160523,0,0,0,0,4.794537184,0,0,0,24.26546827,12.48718869,5.563451492,0,4.794537184,6.286160523,0,0,0,6.9237372,0,35.39237126,0,0,0,0,0,0,6.286160523,0,6.9237372,15.92144017,24.26546827,0,0,0,17.07,0,4.794537184,0,0,0,17.41306351,0,0,31.18920547,0,0,0,0,10.22731481,0,1.810185185,0,7.505092593,0.87037037,1.92037037,0,0.125,9,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1.80752,36.5665,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,COC1=CC2=C(C=C1)C=CC(=O)O2,10.87557587,-0.346524943,10.87557587,0.346524943,0.621752807,176.171,168.107,176.0473441,66,0,0.335692521,-0.496623615,0.496623615,0.335692521,1.230769231,2,2.769230769,16.4662758,10.20883399,1.9759951,-1.992578836,2.179710794,-1.938475301,5.771610847,0.413782534,2.746434018,484.7389948,9.259148545,7.111496217,7.111496217,6.292024998,3.873462346,3.873462346,2.658187544,2.658187544,1.830254751,1.830254751,1.167956266,1.167956266,-1.77,1243.831488,7.857386378,2.935678423,1.402156142,74.55789392,9.154013891,11.33253197,0,0,0,5.625586319,0,4.794537184,0,0,0,18.19910121,17.51895835,7.109797541,9.154013891,10.96924436,0,0,0,0,7.109797541,40.75195885,0,5.749511833,10.36244927,0,5.749511833,0,7.109797541,0,0,0,39.54352346,0,10.96924436,0,39.44,0,4.794537184,0,5.625586319,11.33253197,5.386224214,6.066367068,19.24253168,12.13273414,0,9.154013891,9.968674414,0,10.87557587,0.889259259,0.201484316,0.682268519,8.477763605,0,0,1.571640684,0.1,13,0,3,0,0,0,1,1,2,3,0,3,1,0,0,0,2,1.8016,49.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,CC1=CC=CO1,4.833333333,0.967592593,4.833333333,0.967592593,0.462860585,82.102,76.054,82.04186481,32,0,0.100170476,-0.469664556,0.469664556,0.100170476,1.666666667,2.5,2.666666667,16.33181032,10.51682689,1.75428688,-1.68651236,1.928897102,-1.479039862,4.932245232,0.534034591,3.049648321,107.4988651,4.405777394,3.640299098,3.640299098,2.89384685,1.895168207,1.895168207,1.22370106,1.22370106,0.663434407,0.663434407,0.360684977,0.360684977,-0.72,33.54887502,3.469393939,1.167541077,0.432338837,36.5906745,4.417150937,5.760247419,0,0,0,0,0,0,0,0,0,19.05647134,0,6.263162996,4.417150937,0,0,0,0,6.9237372,0,24.15614455,0,0,0,0,0,0,0,0,6.9237372,5.760247419,22.81304807,0,0,0,13.14,0,0,0,0,0,5.760247419,0,6.263162996,19.05647134,0,4.417150937,4.833333333,0,0,0,0,0.967592593,3.787037037,1.662037037,1.916666667,0,0.2,6,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1.58802,23.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,CCCCC(=O)OCC,10.57972222,-0.070046296,10.57972222,0.070046296,0.541672931,130.187,116.075,130.0993797,54,0,0.305267245,-0.465969209,0.465969209,0.305267245,1.444444444,2.111111111,2.555555556,16.53178774,10.25010329,1.969050916,-1.974587688,1.947588132,-2.020332037,5.68645194,-0.142718589,3.061316839,78.98533617,7.112884175,6.144923706,6.144923706,4.308060412,3.464690378,3.464690378,1.90857456,1.90857456,1.039779436,1.039779436,0.554270684,0.554270684,-0.53,90.44046466,8.47,5.603868809,5.339329135,56.20397104,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,13.34455882,13.34455882,6.420821623,6.606881965,9.531400138,5.969305288,0,0,0,33.10993927,6.606881965,0,0,0,0,0,0,0,12.57618725,9.531400138,0,33.10993927,0,0,0,0,26.3,0,4.794537184,0,5.969305288,13.02770359,12.84164325,0,0,6.9237372,6.9237372,4.736862954,4.705,0,10.57972222,0,0,-0.070046296,0,2.571416289,4.380574452,0,0.857142857,9,0,2,0,0,0,0,0,0,2,0,2,4,0,0,0,0,1.7397,36.158,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,CCCCCC(=O)OCCCCC,11.0587996,-0.02356198,11.0587996,0.02356198,0.429220803,186.295,164.119,186.1619799,78,0,0.305277514,-0.465675006,0.465675006,0.305277514,1,1.615384615,2.230769231,16.53235041,10.18797069,2.002103338,-2.027117539,2.013173562,-2.048243243,5.686877733,-0.143426335,3.105082536,121.2586864,9.9413113,8.97335083,8.97335083,6.308060412,5.464690378,5.464690378,3.384683743,3.384683743,1.995394899,1.995394899,1.129572658,1.129572658,-0.53,717.9131604,12.47,9.557183958,9.383611364,81.6637395,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,39.53076089,12.84164325,6.420821623,6.606881965,9.531400138,5.969305288,0,0,0,58.79322576,6.606881965,0,0,0,0,0,0,0,12.57618725,9.531400138,0,58.79322576,0,0,0,0,26.3,0,4.794537184,0,5.969305288,13.02770359,32.10410811,6.420821623,0,0,13.8474744,4.736862954,5.051723356,0,11.0587996,0,0,-0.02356198,0,7.196323201,4.883382487,0,0.909090909,13,0,2,0,0,0,0,0,0,2,0,2,8,0,0,0,0,3.3001,54.626,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
237,CCCCCOC(=O)CCC,10.78398101,-0.052219388,10.78398101,0.052219388,0.43831507,158.241,140.097,158.1306798,66,0,0.305266895,-0.465675133,0.465675133,0.305266895,1.181818182,1.909090909,2.454545455,16.53234111,10.25505971,1.978518665,-2.012813193,1.963827974,-2.041105109,5.686301449,-0.143307031,3.040425666,99.73585546,8.527097737,7.559137268,7.559137268,5.308060412,4.464690378,4.464690378,2.677576962,2.677576962,1.465064813,1.465064813,0.814359235,0.814359235,-0.53,254.6012957,10.47,7.575596621,7.365875296,68.93385527,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,26.68911765,12.84164325,6.420821623,6.606881965,9.531400138,5.969305288,0,0,0,45.95158251,6.606881965,0,0,0,0,0,0,0,12.57618725,9.531400138,0,45.95158251,0,0,0,0,26.3,0,4.794537184,0,5.969305288,13.02770359,19.26246487,6.420821623,0,6.9237372,6.9237372,4.736862954,4.945555556,0,10.78398101,0,0,-0.052219388,0,4.773237749,4.716111741,0,0.888888889,11,0,2,0,0,0,0,0,0,2,0,2,6,0,0,0,0,2.5199,45.392,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
238,CCC(=O)OCC(C)C,10.49402778,-0.107685185,10.49402778,0.107685185,0.542209591,130.187,116.075,130.0993797,54,0,0.305006227,-0.465409267,0.465409267,0.305006227,1.555555556,2.111111111,2.444444444,16.5328157,10.24002964,1.982638295,-2.037027437,1.932132524,-2.074840312,5.682890849,-0.143802052,3.168818865,86.91694058,7.276020882,6.308060412,6.308060412,4.16390246,3.320532426,3.320532426,2.430412943,2.430412943,0.866329439,0.866329439,0.361674995,0.361674995,-0.53,78.51304536,8.47,4.358753835,5.339329135,56.20397104,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,20.7712116,5.917906046,6.420821623,6.606881965,9.531400138,5.969305288,0,0,5.917906046,27.19203322,6.606881965,0,0,0,0,0,0,0,12.57618725,9.531400138,5.917906046,27.19203322,0,0,0,0,26.3,0,4.794537184,0,5.969305288,18.94560963,0,0,6.9237372,13.8474744,0,4.736862954,4.813657407,0,10.49402778,0,0,0.337222222,0,0.478888889,6.376203704,0,0.857142857,9,0,2,0,0,0,0,0,0,2,0,2,3,0,0,0,0,1.5956,36.088,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,CC(C)CCS,4.059969136,0.821759259,4.059969136,0.821759259,0.508611901,104.218,92.122,104.0659714,38,0,-0.009547867,-0.179353561,0.179353561,0.009547867,1.5,2,2,32.11686587,10.16074597,1.856386016,-1.949969944,1.978677748,-1.846159542,7.797377733,0.632784171,2.627214848,25.11941548,4.991563832,4.438777427,5.333204618,2.77005561,2.379176595,3.011632127,1.906128782,2.353342378,0.706449714,0.964648604,0.25819889,0.774596669,0.35,14.83446686,6.35,3.536915888,4.35,45.35408615,0,0,0,0,0,0,0,0,12.62878915,0,13.8474744,18.09158128,0,0,0,12.62878915,0,0,5.917906046,20.26829602,5.752853607,0,0,0,0,0,0,12.62878915,5.752853607,0,5.917906046,20.26829602,0,0,0,0,0,0,0,0,0,0,11.67075965,6.420821623,0,0,26.47626355,0,0,4.059969136,0,0,0,1.847222222,0,1.239197531,4.409166667,0,1,6,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1.9623,33.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,CC(=O)C1=CC=CC=C1N,10.7862037,0.01212963,10.7862037,0.01212963,0.467747111,135.166,126.094,135.0684139,52,0,0.1613676,-0.398139611,0.398139611,0.1613676,1.4,2,2.4,16.13747121,10.11709361,1.998559205,-1.972941631,2.093898817,-1.973480295,5.983742341,0.101382176,3.152941447,255.1894334,7.560477932,5.794999636,5.794999636,4.715214055,3.070149549,3.070149549,2.143436666,2.143436666,1.340084648,1.340084648,0.817625625,0.817625625,-1.31,182.2382193,6.805074799,2.518544061,1.155696384,59.66270015,5.733667477,0,5.783244946,0,0,0,4.794537184,0,0,0,12.13273414,19.05647134,11.25083777,0,4.794537184,11.47063122,0,0,0,6.9237372,5.733667477,29.82891977,0,0,5.733667477,5.687386275,0,0,5.783244946,0,0,17.28172588,24.26546827,0,0,0,43.09,0,4.794537184,0,5.783244946,11.25083777,0,6.9237372,18.19910121,6.066367068,0,5.733667477,0,0,10.7862037,0,6.651111111,0.01212963,7.044907407,0,1.505648148,0,0.125,10,2,2,0,0,0,1,0,1,2,1,2,1,0,0,0,1,1.4714,40.8589,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,CCC(=O)OC,9.958333333,-0.157407407,9.958333333,0.157407407,0.437850878,88.106,80.042,88.0524295,36,0,0.304720731,-0.46900295,0.46900295,0.304720731,1.833333333,2.333333333,2.333333333,16.52286937,10.512118,1.870668997,-1.867522508,1.757552555,-1.944516246,5.680312931,-0.139696163,2.988160882,43.509775,4.991563832,4.023603362,4.023603362,2.808060412,1.877156753,1.877156753,0.929686004,0.929686004,0.516346035,0.516346035,0.144337567,0.144337567,-0.53,19.80026906,5.47,2.693713647,1.758184438,37.1091447,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,6.9237372,0,6.420821623,7.109797541,9.531400138,5.969305288,0,0,0,13.34455882,7.109797541,0,0,0,0,0,0,0,13.07910283,9.531400138,0,13.34455882,0,0,0,0,26.3,0,4.794537184,0,5.969305288,6.420821623,0,7.109797541,6.9237372,0,4.736862954,0,4.260416667,0,9.958333333,0,0,-0.157407407,0,0.46875,1.755787037,1.380787037,0.75,6,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0.5694,22.307,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,CC1CCCCC1=O,10.79407407,0.364583333,10.79407407,0.364583333,0.466405479,112.172,100.076,112.088815,46,0,0.135199715,-0.299414886,0.299414886,0.135199715,1.5,2.25,2.625,16.13857886,9.89713595,2.156116465,-2.140762634,2.184158128,-2.143720419,5.806378614,-0.123435993,2.392713578,96.55994822,5.983127663,5.314025684,5.314025684,3.804530453,3.33195123,3.33195123,2.613142329,2.613142329,1.859959358,1.859959358,1.157141919,1.157141919,-0.33,72.49526583,5.800378096,2.293184531,1.086145435,50.08459466,0,5.783244946,0,0,0,0,4.794537184,0,0,0,13.34455882,12.84164325,12.33872767,0,4.794537184,5.783244946,0,0,5.917906046,32.60702369,0,0,0,0,0,0,0,0,5.783244946,4.794537184,5.917906046,32.60702369,0,0,0,0,17.07,0,4.794537184,0,0,11.70115099,19.26246487,6.420821623,0,6.9237372,0,0,0,0,10.79407407,0,0,0.833333333,0,4.343333333,2.029259259,0,0.857142857,8,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1.7656,32.639,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,CCC(CC)O,8.666666667,-0.064814815,8.666666667,0.064814815,0.536831757,88.15,76.054,88.088815,38,0,0.05345928,-0.393153041,0.393153041,0.05345928,1.333333333,1.666666667,1.666666667,16.26553198,10.21918518,1.901279256,-1.977831472,1.914755915,-1.990829123,4.431569486,0.166015824,2.754184786,23.11941548,4.991563832,4.438777427,4.438777427,2.808060412,2.488909033,2.488909033,1.470320087,1.470320087,0.942498641,0.942498641,0.288675135,0.288675135,-0.04,19.80026906,5.96,3.161612903,2.212525253,38.99325324,5.106527395,0,0,0,0,0,0,0,0,0,13.8474744,12.84164325,0,6.103966388,5.106527395,0,0,0,0,32.79308403,0,0,0,0,0,0,0,0,11.21049378,0,0,26.68911765,0,0,0,0,20.23,0,0,0,6.103966388,0,12.84164325,0,0,13.8474744,0,5.106527395,0,0,0,8.666666667,0,0,0,1.706018519,3.960648148,0,1,6,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1.1673,26.5888,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
